total_population,median_home_value,median_gross_rent,state,zip_code
1630,171500,70000,33,03882
334,173100,65945,33,03883
3958,278200,94321,33,03884
7386,428700,109817,33,03885
1680,164200,42075,33,03886
2076,180200,73750,33,03887
166,-666666666,61211,33,03890
6320,289600,60898,33,03894
7683,227000,75164,23,03901
2419,373300,86563,23,03902
6589,361600,79835,23,03903
7996,295000,77036,23,03904
1735,412900,85759,23,03905
4713,262600,68641,23,03906
1062,526800,60500,23,03907
7470,268200,88262,23,03908
10240,422600,94771,23,03909
320,377300,75250,23,03910
59,-666666666,-666666666,23,03911
2580,222900,54837,23,04001
7558,235500,65731,23,04002
329,357900,87708,23,04003
23486,246700,55034,23,04005
162,845200,46786,23,04006
2795,197100,71875,23,04008
5304,158900,57594,23,04009
1401,201400,47581,23,04010
20517,243500,59922,23,04011
3895,226200,61484,23,04015
449,419400,68333,23,04017
23,-666666666,-666666666,23,04019
1369,189500,50074,23,04020
6422,343600,106190,23,04021
1282,219600,62734,23,04022
639,178500,63906,23,04024
6270,202600,64896,23,04027
1600,180300,57902,23,04029
2163,235900,67880,23,04030
8439,294100,86128,23,04032
3869,187200,56676,23,04037
17582,268700,84767,23,04038
7625,236700,77093,23,04039
3234,180800,52500,23,04040
1734,151300,48846,23,04041
4607,213100,65000,23,04042
11424,331400,75517,23,04043
7873,312500,76998,23,04046
1920,187500,58182,23,04047
3030,184600,55343,23,04048
3744,186100,66273,23,04049
314,364100,80556,23,04050
1013,224600,53750,23,04051
3901,188500,67640,23,04055
355,190000,74792,23,04056
78,-666666666,-666666666,23,04057
3498,167300,71857,23,04061
18478,249400,78698,23,04062
468,245800,34545,23,04063
8394,216200,58950,23,04064
616,541700,77969,23,04066
1440,161200,40859,23,04068
1635,304500,88250,23,04069
5096,280000,79297,23,04071
19497,258900,70517,23,04072
16452,179300,50267,23,04073
19885,369600,97612,23,04074
2739,212900,72955,23,04076
3953,337700,81970,23,04079
4605,194800,62135,23,04083
7403,235500,72170,23,04084
2675,232400,90804,23,04085
8810,232000,74968,23,04086
2185,216100,61722,23,04087
1454,161900,52237,23,04088
10366,287800,66578,23,04090
867,169900,54773,23,04091
18633,232900,59460,23,04092
8243,234800,71583,23,04093
1042,192100,54167,23,04095
8529,374600,89984,23,04096
3779,331800,113994,23,04097
17236,342400,45417,23,04101
17612,286300,62256,23,04102
30787,277400,69651,23,04103
11876,441600,120299,23,04105
25906,256500,68665,23,04106
9178,439000,123014,23,04107
867,380400,81923,23,04108
70,452600,65417,23,04109
1576,618900,191250,23,04110
23187,165200,49719,23,04210
475,130800,45694,23,04216
3321,192600,46711,23,04217
1416,173500,51691,23,04219
3309,141600,57072,23,04220
884,140600,49423,23,04221
3944,228000,78995,23,04222
2380,89800,36732,23,04224
182,139200,44250,23,04226
112,64000,34028,23,04227
0,-666666666,-666666666,23,04228
272,159600,40893,23,04231
40,-666666666,-666666666,23,04234
4342,181700,71563,23,04236
174,160400,75625,23,04237
1784,182700,62353,23,04238
4638,129800,59432,23,04239
36095,140600,44523,23,04240
4148,151700,55330,23,04250
4758,149900,59949,23,04252
2066,159300,65491,23,04253
3156,83600,30789,23,04254
536,182100,61705,23,04255
2980,134900,56264,23,04256
2628,71600,44191,23,04257
2587,198600,79107,23,04258
3288,169800,58860,23,04259
5738,230700,74769,23,04260
343,214500,53750,23,04261
2215,160200,57721,23,04263
958,167100,65455,23,04265
64,195800,59250,23,04267
4965,123700,49837,23,04268
6350,145200,50871,23,04270
0,-666666666,-666666666,23,04271
5588,188200,70760,23,04274
437,104800,39688,23,04275
5719,92500,41609,23,04276
6752,159800,71725,23,04280
5111,141000,49886,23,04281
5784,203400,66908,23,04282
1026,240100,60859,23,04284
383,154700,44625,23,04285
51,-666666666,-666666666,23,04286
3342,210300,58417,23,04287
2339,152000,46196,23,04289
1386,118100,57813,23,04290
1114,154600,52188,23,04292
3963,127600,52028,23,04294
25712,152500,49809,23,04330
1673,173200,69625,23,04342
0,-666666666,-666666666,23,04343
2906,159600,-666666666,23,04344
11421,150500,55023,23,04345
1921,127700,50286,23,04346
2445,192000,57635,23,04347
3169,176200,61091,23,04348
1080,172500,68125,23,04349
3622,197000,71906,23,04350
2539,245300,76550,23,04351
1478,157600,60938,23,04352
2389,154000,49850,23,04353
1455,168000,66167,23,04354
2556,201000,81042,23,04355
3399,162300,53333,23,04357
4156,170500,64185,23,04358
330,117900,-666666666,23,04359
468,162100,60069,23,04360
2592,156000,59042,23,04363
5915,224300,71321,23,04364
44536,164700,52700,23,04401
817,127700,48438,23,04406
167,143800,62292,23,04408
1154,117200,49702,23,04410
1715,160500,64130,23,04411
9090,162100,52174,23,04412
195,73600,47292,23,04413
1248,88200,41522,23,04414
317,67700,35729,23,04415
5541,158800,46250,23,04416
361,82700,33281,23,04417
1729,76400,40938,23,04418
2799,166300,78309,23,04419
1117,335500,62292,23,04421
1514,133600,53333,23,04422
857,83800,35741,23,04424
4524,121800,39554,23,04426
2803,135100,49803,23,04427
3150,152400,59757,23,04428
4762,197600,62770,23,04429
1682,56700,41838,23,04430
37,-666666666,-666666666,23,04431
1051,139700,58000,23,04434
1093,122100,45473,23,04435
1045,127800,47000,23,04438
1613,164000,53698,23,04441
14,-666666666,-666666666,23,04442
2195,116200,39596,23,04443
8936,216900,80286,23,04444
1436,84300,40288,23,04448
1369,122400,54519,23,04449
1231,119200,58958,23,04450
226,57300,33750,23,04451
749,86800,31932,23,04453
24,76700,18500,23,04454
736,110100,39000,23,04455
2974,157900,63152,23,04456
5734,107200,37358,23,04457
903,70500,35750,23,04459
1297,58700,34563,23,04460
2991,119900,53349,23,04461
4618,64300,35024,23,04462
3196,69500,36098,23,04463
505,106300,39013,23,04464
9073,133800,42965,23,04468
2591,-666666666,-666666666,23,04469
623,76400,31771,23,04471
2022,176400,57768,23,04472
8185,176100,47528,23,04473
3671,181200,70833,23,04474
568,82500,49250,23,04475
1225,207400,44659,23,04476
384,227300,43750,23,04478
1423,101900,41406,23,04479
530,145500,53333,23,04481
169,146900,47679,23,04485
869,67700,35625,23,04487
1559,150200,62969,23,04488
266,144800,-666666666,23,04489
268,84200,60000,23,04490
144,50000,46250,23,04491
123,84000,43750,23,04492
1841,106700,48558,23,04493
442,74100,39688,23,04495
3931,168900,62455,23,04496
304,59300,20729,23,04497
10922,196800,53571,23,04530
874,241400,76250,23,04535
2042,286800,64375,23,04537
1907,245300,48475,23,04538
1124,214400,62292,23,04539
43,471900,45893,23,04541
2037,263800,55852,23,04543
675,527800,68828,23,04544
1118,189700,59167,23,04547
954,338000,68472,23,04548
788,262100,60833,23,04551
1750,278800,67295,23,04553
846,383300,70125,23,04554
1713,220300,64145,23,04555
1111,247800,56950,23,04556
144,314400,61534,23,04558
2101,240400,77143,23,04562
1512,203600,58221,23,04563
590,281500,65500,23,04564
418,410000,52292,23,04568
0,-666666666,-666666666,23,04570
406,190600,64531,23,04571
5009,170200,41069,23,04572
491,293800,73125,23,04573
1447,151700,53438,23,04574
77,825000,142614,23,04575
514,435000,54808,23,04576
4357,186000,57031,23,04578
3105,228500,78380,23,04579
14137,186000,57856,23,04605
1200,160200,38906,23,04606
1150,206600,47313,23,04607
5470,315700,66591,23,04609
384,179500,50441,23,04611
551,303600,71691,23,04612
86,-666666666,98438,23,04613
2660,252900,69087,23,04614
684,209300,51010,23,04616
826,278100,63409,23,04617
2993,97600,32601,23,04619
1033,100700,38203,23,04622
870,111800,47500,23,04623
167,340600,65000,23,04624
66,420000,46719,23,04625
508,170500,50536,23,04626
1584,250000,46932,23,04627
689,132000,53333,23,04628
0,-666666666,-666666666,23,04629
1412,119800,43821,23,04630
1326,116500,34427,23,04631
1803,153000,44487,23,04634
13,-666666666,21250,23,04635
161,210000,38750,23,04637
2140,180400,61296,23,04640
110,239300,51875,23,04642
1031,122500,43750,23,04643
0,-666666666,-666666666,23,04644
20,-666666666,32500,23,04645
68,304200,59038,23,04646
745,96700,42014,23,04648
1270,132000,38529,23,04649
274,-666666666,-666666666,23,04650
1648,119500,37267,23,04652
565,269600,44615,23,04653
3345,117900,36490,23,04654
956,147200,51696,23,04655
339,189300,56250,23,04657
1560,114900,45139,23,04658
1182,441100,102981,23,04660
429,387500,53558,23,04662
1317,164100,59327,23,04664
1262,103100,41806,23,04666
1391,98800,41838,23,04667
1512,86400,32417,23,04668
149,187500,-666666666,23,04669
571,169400,59911,23,04671
207,308700,32813,23,04673
449,263300,63750,23,04674
143,599000,99167,23,04675
1074,190900,59375,23,04676
246,202800,59444,23,04677
1491,292100,56017,23,04679
1227,157200,43810,23,04680
1063,250600,60313,23,04681
109,-666666666,99107,23,04683
1712,219800,70703,23,04684
449,265000,69531,23,04685
135,78300,53750,23,04686
307,161200,55625,23,04691
403,175800,42000,23,04693
2226,91200,46895,23,04694
9720,105300,39665,23,04730
1608,89600,40481,23,04732
240,98800,36500,23,04733
710,99000,48676,23,04734
619,86300,44205,23,04735
9120,91000,43390,23,04736
780,96700,38700,23,04739
1261,95100,41976,23,04740
4,-666666666,-666666666,23,04741
3320,95900,40457,23,04742
4456,115900,48708,23,04743
902,105800,46667,23,04745
382,55400,27969,23,04746
1413,100000,42356,23,04747
2226,77000,38750,23,04750
3214,102300,35757,23,04756
2777,133700,56579,23,04757
1410,101200,44602,23,04758
650,107200,38917,23,04760
565,151700,47500,23,04761
531,110300,36932,23,04762
722,76200,33750,23,04763
33,114300,50000,23,04764
1005,85400,29643,23,04765
394,95800,41797,23,04766
378,127200,48417,23,04768
9116,115400,39366,23,04769
780,121600,47500,23,04772
575,127400,44412,23,04773
588,73600,39485,23,04774
1017,91100,43611,23,04776
438,84000,40714,23,04777
298,191000,42917,23,04779
880,77100,37969,23,04780
593,111500,50000,23,04781
472,115100,35938,23,04783
2187,78600,31019,23,04785
1933,83500,39662,23,04786
655,82900,32917,23,04787
7178,172800,44156,23,04841
4817,356000,67226,23,04843
1619,236300,69107,23,04847
659,325000,63472,23,04848
3889,253000,62205,23,04849
91,254500,51250,23,04851
54,422200,-666666666,23,04852
455,259600,68194,23,04853
1524,251800,59643,23,04854
249,438500,113750,23,04855
3372,273600,66731,23,04856
1219,231100,68438,23,04858
794,255300,50197,23,04859
1577,206300,52449,23,04860
2760,172300,54981,23,04861
4351,186300,60479,23,04862
905,260900,65313,23,04863
4751,166800,67680,23,04864
26888,136800,45341,23,04901
2217,140200,51667,23,04910
2192,69100,36375,23,04911
974,100900,35000,23,04912
8839,172300,56892,23,04915
2850,214600,87663,23,04917
300,208800,69250,23,04918
1638,80600,33788,23,04920
1510,130300,37946,23,04921
1081,114700,43333,23,04922
498,101300,35357,23,04923
2418,123200,53632,23,04924
68,169600,58438,23,04925
105,-666666666,-666666666,23,04926
3367,113100,49750,23,04927
2052,131000,41875,23,04928
848,120500,34917,23,04929
4112,117800,39617,23,04930
1282,144300,57250,23,04932
29,-666666666,-666666666,23,04933
253,192000,-666666666,23,04936
6488,121600,40725,23,04937
9664,151600,47556,23,04938
1022,104500,39464,23,04939
0,-666666666,-666666666,23,04940
1799,151200,52311,23,04941
1188,109600,31280,23,04942
1653,102100,33831,23,04943
41,-666666666,-666666666,23,04944
1036,117100,40417,23,04945
1351,193400,59219,23,04947
896,143300,48203,23,04949
4651,111600,41900,23,04950
1077,131500,45188,23,04951
1979,156900,55208,23,04952
3228,160400,56016,23,04953
1650,135300,51806,23,04955
975,124500,52361,23,04956
4193,123900,48986,23,04957
1721,118800,51622,23,04958
817,113400,44318,23,04961
134,-666666666,-666666666,23,04962
7248,163300,63125,23,04963
111,240900,56000,23,04964
2067,89100,49511,23,04965
1904,105400,38859,23,04966
4029,123500,47634,23,04967
1219,121400,49063,23,04969
1497,210400,57974,23,04970
1934,125700,48953,23,04971
1323,162900,64773,23,04973
2592,127300,36262,23,04974
28,-666666666,-666666666,23,04975
9770,124100,45944,23,04976
766,153600,70054,23,04978
866,117100,45455,23,04979
2522,164200,59035,23,04981
562,154900,42500,23,04982
1809,114600,43594,23,04983
576,117900,42917,23,04984
51,90000,24583,23,04985
1657,121900,47799,23,04986
960,138400,47031,23,04987
2373,165300,27227,23,04988
4207,165100,63092,23,04989
105,-666666666,-666666666,23,04992
9319,232500,64277,50,05001
115,554300,85833,50,05031
2419,210000,57682,50,05032
2572,173600,51510,50,05033
344,225800,72625,50,05034
708,237500,51429,50,05035
996,248600,57386,50,05036
690,269400,91786,50,05037
1315,154200,52303,50,05038
1131,179000,50500,50,05039
618,161300,76500,50,05040
441,161600,68664,50,05041
546,161400,53750,50,05042
1086,271600,80551,50,05043
1773,204400,56094,50,05045
1109,157700,55000,50,05046
2996,226700,66342,50,05048
164,158000,41694,50,05050
1641,160700,55179,50,05051
238,219000,67991,50,05052
403,414800,93750,50,05053
3230,465800,120729,50,05055
480,296900,59375,50,05056
352,234100,56250,50,05058
427,357600,-666666666,50,05059
4417,190000,59737,50,05060
1446,219100,68964,50,05061
551,234400,55694,50,05062
1038,232700,60174,50,05065
181,282000,126458,50,05067
3215,191300,57995,50,05068
511,152700,61875,50,05069
526,346800,99792,50,05070
146,354100,54352,50,05071
474,248700,81750,50,05072
974,221900,80795,50,05075
426,163600,47404,50,05076
1199,235500,59464,50,05077
686,170400,57500,50,05079
543,165000,36786,50,05081
309,130600,47443,50,05083
114,-666666666,74375,50,05084
728,164200,70250,50,05086
4256,186500,50710,50,05089
3303,426800,75556,50,05091
4434,143400,43237,50,05101
232,165900,40000,50,05141
806,204900,56688,50,05142
4335,216800,57974,50,05143
637,240200,61000,50,05146
975,197500,72813,50,05148
1950,239500,53333,50,05149
634,133300,30685,50,05150
1539,221100,70906,50,05151
319,330900,58750,50,05152
523,191700,48214,50,05153
461,219400,35795,50,05154
850,257600,54732,50,05155
9260,150300,52488,50,05156
1189,158700,75313,50,05158
606,362800,76953,50,05161
14084,163300,51106,50,05201
3731,236900,58548,50,05250
1092,352400,51250,50,05251
312,168800,68500,50,05252
585,281300,-666666666,50,05253
206,386400,93162,50,05254
4047,299800,66181,50,05255
2932,207900,61847,50,05257
534,173400,88565,50,05260
2491,159500,57813,50,05261
2251,269600,87328,50,05262
16200,230500,44437,50,05301
743,271300,54306,50,05340
450,262500,48750,50,05341
602,187100,43750,50,05342
718,233200,61641,50,05343
2165,229100,54917,50,05345
5030,205600,57716,50,05346
609,148300,57500,50,05350
982,196800,68594,50,05352
833,205700,56389,50,05353
2339,221800,66905,50,05354
709,204200,60000,50,05355
577,288600,53167,50,05356
131,189300,63750,50,05358
574,233300,62778,50,05359
172,360700,48125,50,05360
1125,204200,69338,50,05361
80,325000,57917,50,05362
1958,232800,50461,50,05363
28909,328100,45018,50,05401
18761,306600,72924,50,05403
7242,225200,51728,50,05404
4391,-666666666,-666666666,50,05405
9604,254100,68949,50,05408
1455,-666666666,-666666666,50,05439
1754,187500,53550,50,05440
812,208300,65481,50,05441
414,154300,69375,50,05442
6744,246200,69306,50,05443
1678,244100,71875,50,05444
3820,538100,108611,50,05445
15868,265000,71090,50,05446
88,181300,45500,50,05447
851,216700,68750,50,05448
5237,198400,59522,50,05450
21574,301200,84717,50,05452
5076,254400,80288,50,05454
1113,258600,89609,50,05455
1174,274100,80455,50,05456
1590,195000,77434,50,05457
2172,292000,73250,50,05458
2133,183900,52731,50,05459
4672,339600,72766,50,05461
1966,279400,87390,50,05462
421,197300,59583,50,05463
3330,243700,72866,50,05464
5368,314500,98375,50,05465
13786,252400,87640,50,05468
559,155500,38333,50,05471
1794,261200,74659,50,05472
1451,332700,81250,50,05473
946,298600,80781,50,05474
3384,148000,48179,50,05476
4476,323700,99005,50,05477
14845,219700,63357,50,05478
0,-666666666,-666666666,50,05481
7777,386200,96064,50,05482
1512,231300,69808,50,05483
96,120000,63333,50,05485
1717,371100,94063,50,05486
1668,223000,70481,50,05487
7752,216800,65191,50,05488
3361,330900,101417,50,05489
5750,242500,72275,50,05491
661,169100,70000,50,05492
1921,295700,92292,50,05494
10262,347200,93054,50,05495
11758,255700,68338,50,05602
155,286500,52500,50,05640
16542,179100,56156,50,05641
1053,210900,44091,50,05647
472,300700,77813,50,05648
359,136700,82804,50,05649
1248,281100,65063,50,05650
1418,240900,63409,50,05651
718,148700,56875,50,05652
601,190500,56667,50,05653
1042,119500,44063,50,05654
2940,190100,60000,50,05655
3606,161100,53125,50,05656
